Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2016-04-18,Brisbane,17.6,28.3,0,3,10.4,E,22,SSW,E,6,9,59,55,1018.7,1015.3,1,3,24.3,25.4,No,No
2016-04-19,Brisbane,17.7,28.7,0,6.4,9.1,E,20,SW,ENE,6,7,61,56,1020.3,1017.5,6,7,23.6,26,No,No
2016-04-20,Brisbane,17.2,30.1,0,4,9.8,E,24,WSW,E,7,11,64,57,1022,1019.2,1,2,23.3,26.7,No,No
2016-04-21,Brisbane,17.9,27.7,0,5.2,6.5,SE,20,WSW,SSE,6,7,66,81,1022.1,1018.6,5,7,23.7,22.7,No,Yes
2016-04-22,Brisbane,18.5,30.4,4,3.4,10.2,ENE,19,SSW,ENE,6,9,69,55,1019.9,1015.3,1,1,23.9,28.2,Yes,No
2016-04-23,Brisbane,19.1,30.1,0,5.2,9.4,ESE,22,WSW,E,6,11,66,51,1018,1015.2,1,3,24.1,27.1,No,No
2016-04-24,Brisbane,18.6,28.4,0,6.2,9.7,SSE,41,SSW,SE,7,7,45,42,1021,1019.9,1,2,23.9,26,No,No
2016-04-25,Brisbane,16.7,27.6,0,9,8.1,SSE,48,SSW,SE,9,17,55,53,1024.4,1022.6,2,7,23.1,24,No,Yes
2016-04-26,Brisbane,17.2,26.9,1.8,5.4,7.5,ESE,44,S,ESE,4,13,65,54,1024.7,1022.7,5,4,23,25.2,Yes,No
2016-04-27,Brisbane,17.5,27.1,0,5.4,5.3,ESE,31,SE,ESE,9,9,57,64,1024.2,1021.3,3,7,24.2,24.3,No,Yes
2016-04-28,Brisbane,17.3,28.3,1.4,4,6.6,ENE,26,W,E,7,6,76,70,1024,1021.6,7,7,22.6,23.9,Yes,No
2016-04-29,Brisbane,17.3,25.6,0.6,4.4,0.7,E,20,SSW,E,2,9,85,74,1024.5,1020.3,7,7,19.5,23.9,No,Yes
2016-04-30,Brisbane,19.4,29.3,2.6,0,5.9,ENE,19,W,ENE,6,11,79,61,1022,1018,7,4,23.5,27.4,Yes,Yes
2016-05-01,Brisbane,21.9,24.6,1.4,3.8,0.8,E,15,SSE,W,4,4,92,88,1019.6,1015.6,7,7,22.4,22.8,Yes,Yes
2016-05-02,Brisbane,19.3,27.4,15,1.2,3.6,E,17,WSW,E,4,9,88,69,1017.1,1013.2,7,7,22.1,25.9,Yes,Yes
2016-05-03,Brisbane,19.2,29.6,10.6,3.4,8,NW,19,SW,W,4,7,79,47,1014.5,1010.2,6,3,23.6,29.3,Yes,No
2016-05-04,Brisbane,17.4,28.9,0,2.8,9.1,ESE,26,WSW,ENE,6,11,58,46,1017,1014.4,2,1,22.7,26.1,No,No
2016-05-05,Brisbane,16,28,0,5.2,10.1,ENE,24,WSW,E,6,9,69,51,1021,1017.5,1,1,20.9,26.3,No,No
2016-05-06,Brisbane,16.4,28.5,0,4,9.8,NE,19,SSW,ENE,6,7,74,56,1020.1,1016.9,5,4,21.6,26.2,No,No
2016-05-07,Brisbane,17.1,27.7,0,4.6,8.8,ESE,24,SSW,E,6,11,74,48,1020.5,1017.5,3,2,21.9,25.1,No,No
2016-05-08,Brisbane,16.1,27.3,0,4,10.2,ENE,20,SW,ENE,4,9,67,59,1019.9,1015.9,3,4,21.9,26,No,No
2016-05-09,Brisbane,18.1,28.2,0.6,3.2,9.1,N,24,SW,NE,4,11,85,66,1016.3,1012.3,7,7,20.9,25.8,No,No
2016-05-10,Brisbane,20.9,28.4,0,4.6,2.7,W,30,NNE,W,2,11,73,55,1012,1010,7,6,24.3,26.6,No,No
2016-05-11,Brisbane,18.6,25.6,0,6.2,3.2,WSW,19,WSW,SE,7,6,57,27,1017.1,1015.8,7,5,19.8,24.3,No,No
2016-05-12,Brisbane,9.3,26.4,0,4,10.5,WNW,28,WSW,W,9,15,36,24,1019.2,1016.8,0,0,19.7,25.6,No,No
2016-05-13,Brisbane,12,27,0,7.4,10,SSW,17,SW,ENE,6,9,48,45,1022.8,1020.3,1,1,20.3,25.4,No,No
2016-05-14,Brisbane,14.7,26.9,0,4,9.6,ENE,19,SW,NE,6,6,71,47,1023.9,1020.8,1,1,20,25.8,No,No
2016-05-15,Brisbane,13.6,27.3,0,2.6,10.1,ENE,19,SSW,NE,6,7,75,39,1022,1017.5,1,1,19.7,25.8,No,No
2016-05-16,Brisbane,13.1,28.1,0,3,9.9,NE,17,W,NE,6,9,65,39,1021,1018.4,4,1,18.7,25.9,No,No
2016-05-17,Brisbane,14.6,28,0,4.6,9.9,NE,17,SW,NE,4,7,70,51,1021.2,1017,3,5,20.5,26.4,No,No
2016-05-18,Brisbane,14.3,27.7,0,3.2,9.8,ENE,19,SSW,NE,2,11,71,50,1019,1015.4,2,3,20.9,26.1,No,No
2016-05-19,Brisbane,15.8,27.7,0,2.4,7.1,SSW,19,SW,SSW,2,4,76,48,1018.1,1013.9,6,7,19.8,26.1,No,No
2016-05-20,Brisbane,13,29.2,0,4,10,W,19,SSW,NE,6,9,41,29,1019.8,1017.1,0,1,21.3,26.9,No,No
2016-05-21,Brisbane,14.9,26.6,0,4.8,8.6,E,26,SSW,SE,6,11,59,57,1025.7,1022.1,2,7,21.3,24.4,No,No
2016-05-22,Brisbane,17.6,26.5,0,3.8,6.7,ENE,19,S,NNE,4,7,67,52,1024.6,1021.3,6,1,21.1,25.2,No,No
2016-05-23,Brisbane,14.7,28.1,0,3.2,8.8,NE,19,SSW,NNE,2,6,72,47,1020.9,1015,4,2,20.4,27.3,No,No
2016-05-24,Brisbane,15.6,27.4,0,4,9.7,NE,19,S,NNE,6,7,54,34,1018,1015,1,1,22.4,25.3,No,No
2016-05-25,Brisbane,11.7,25.6,0,5.4,10,NE,17,SSW,ENE,4,7,38,22,1018.3,1015.4,1,2,17.9,24.6,No,No
2016-05-26,Brisbane,9.6,28.2,0,4.2,9.1,NE,24,NA,NE,0,11,51,47,1015.7,1007.5,3,1,16.8,26.5,No,No
2016-05-27,Brisbane,16.8,25.6,0,3.6,8.5,W,46,WNW,W,17,20,62,38,1008.6,1006.2,4,1,22.1,25,No,No
2016-05-28,Brisbane,11.2,23.6,0,NA,9.6,W,44,W,W,9,22,42,29,1013.6,1010.3,1,1,18.1,22.7,No,No
2016-05-29,Brisbane,11.9,23.8,0,17,9.5,W,22,W,SW,9,2,43,24,1019,1016.2,0,3,16.7,23,No,No
2016-05-30,Brisbane,9.6,23.7,0,3.4,9.4,ENE,20,WSW,ENE,6,9,53,43,1024.1,1021.4,1,1,15.8,22,No,No
2016-05-31,Brisbane,11.3,24.9,0,2.8,6.1,ESE,22,SW,ESE,6,11,64,52,1026.9,1023.6,5,6,16.8,21.8,No,No
2016-06-01,Brisbane,15.5,22.4,0,4.4,0,SSE,19,SW,ESE,4,7,66,55,1025.9,1022.8,7,7,17.5,21.3,No,No
2016-06-02,Brisbane,15.7,20.6,0,3.8,2.1,ESE,22,S,ESE,6,7,77,70,1024,1021.2,6,6,18.8,19.7,No,Yes
2016-06-03,Brisbane,15.1,21.2,1.2,1,1.4,ENE,17,WSW,ESE,4,6,84,76,1022.9,1018.4,7,7,17.4,21,Yes,Yes
2016-06-04,Brisbane,17.4,21.6,48.6,3.2,0,NE,41,E,NNE,19,6,93,88,1010.8,1006,8,8,19.7,21,Yes,Yes
2016-06-05,Brisbane,14.6,19.5,88.2,2.6,8.2,W,63,W,W,19,26,65,60,1001.1,999.2,1,6,16.8,17.5,Yes,No
2016-06-06,Brisbane,14,18.7,0,7.2,5.2,W,48,W,W,13,15,53,48,1007,1005,6,5,15.6,18.3,No,No
2016-06-07,Brisbane,10.4,22.4,0,3.2,9.8,W,35,WNW,W,7,15,50,33,1012.5,1008.7,0,1,17.3,22,No,No
2016-06-08,Brisbane,12.9,24,0,5.6,9.8,WNW,30,WSW,W,9,7,48,34,1015.4,1013.1,0,1,18.5,23.6,No,No
2016-06-09,Brisbane,11.3,28.1,0,4.8,9.8,NE,15,SW,ENE,2,7,57,36,1015.4,1012.2,0,1,18.9,26,No,No
2016-06-10,Brisbane,17.2,25.2,0,4.2,9.9,W,31,WSW,W,11,11,47,33,1019.4,1018.3,1,3,20.1,24.6,No,No
2016-06-11,Brisbane,12.8,23.7,0,5.6,8.9,SW,15,SW,WSW,4,6,63,42,1023.5,1020.6,5,4,16.9,23,No,No
2016-06-12,Brisbane,13.5,21.8,0,3.4,0.5,SSE,31,SW,SE,4,15,66,62,1030,1029.1,7,7,16.6,19.9,No,Yes
2016-06-13,Brisbane,13.7,20.6,1.2,2.6,3.4,E,39,SW,SE,7,13,83,70,1033.9,1031.5,6,5,16.1,18.6,Yes,Yes
2016-06-14,Brisbane,14.3,23,2,3.2,7.1,E,28,SW,SE,4,13,84,56,1032.7,1029.4,4,5,17.9,21.8,Yes,Yes
2016-06-15,Brisbane,14,21.4,1.6,0.8,5.3,SE,30,SSE,ESE,7,11,84,65,1029.7,1026.9,6,5,17.6,20.2,Yes,Yes
2016-06-16,Brisbane,15.4,23.2,2.4,3.6,3.2,E,26,NA,E,0,9,72,47,1025.7,1021.3,7,7,18.2,21.5,Yes,No
2016-06-17,Brisbane,11.4,22.9,0,2.8,5.2,NE,17,WSW,NE,4,7,72,56,1022.2,1018.7,5,6,16.1,22.5,No,No
2016-06-18,Brisbane,14,22.5,0,2,1.8,W,11,WSW,NE,4,6,82,71,1021.4,1017.1,6,7,17.5,21.7,No,Yes
2016-06-19,Brisbane,17.4,22.5,3.8,1,0,NE,31,NE,NE,11,7,83,94,1014.1,1009.2,8,8,21.7,20.5,Yes,Yes
2016-06-20,Brisbane,15.8,20.5,110.6,7.2,9.8,W,37,WNW,WNW,9,19,56,49,1010,1008.2,1,5,18.3,19.7,Yes,No
2016-06-21,Brisbane,14.6,20.6,0.2,8,7.4,W,37,WNW,WNW,17,7,57,47,1014.1,1010.8,3,7,16.1,19.8,No,No
2016-06-22,Brisbane,13.1,21.5,0,2.2,1.8,WNW,35,E,WNW,2,13,71,50,1013.2,1011.1,7,6,14.9,20.3,No,Yes
2016-06-23,Brisbane,13.9,19,2.4,2.8,0.2,W,26,W,W,6,6,83,64,1016,1012.6,7,7,14.8,18.2,Yes,No
2016-06-24,Brisbane,14.7,23.5,0,2,7,W,59,NW,W,4,17,69,53,1012.8,1009.1,7,5,18.9,22.5,No,No
2016-06-25,Brisbane,9.4,18.1,0.2,7.6,9.8,WSW,46,WSW,W,7,6,46,32,1019.2,1016.9,1,0,13.6,18,No,No
2016-06-26,Brisbane,6.6,17.3,0,3.8,1.6,WSW,13,SW,E,4,4,68,47,1021.9,1017.3,6,7,9.9,17,No,No
2016-06-27,Brisbane,9.7,17.4,1,1.2,3.9,W,43,SE,WNW,2,9,88,62,1017.3,1014.5,7,1,13.4,16.7,No,Yes
