Date_x,Date_y,RainFall,Sunshine,WindGustDir_x,WindGustSpeed,WindDir9am_x,WindDir9am_y,WindDir3pm_x,WindDir3pm_y,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud3pm,dewDiffTemp3pm,dewDiffTemp9am,diffTemp3pm9am,diffPress3pm9am
-0.504961,0.863142,0.2,9.1,-0.707107,31.0,-0.707107,-0.707107,-0.382683,0.92388,13.0,67.0,53.0,1025.0,1021.3,5.0,10.2487,6.45125,2.2,-3.7
-0.683919,0.729558,0.0,0.0,-0.382683,19.0,-0.382683,-0.92388,0.382683,-0.92388,7.0,55.0,55.0,1015.0,1012.7,7.0,9.15889,9.1237,0.5,-2.3
-0.234491,-0.972118,0.0,3.6,-1.83697e-16,24.0,-0.707107,-0.707107,-0.382683,-0.92388,9.0,53.0,27.0,1019.9,1015.9,8.0,19.8808,9.675,4.8,-4.0
-0.349647,-0.936881,3.2,11.1,-1.83697e-16,22.0,-0.707107,-0.707107,0.382683,0.92388,13.0,40.0,34.0,1017.8,1016.2,1.0,16.6909,14.0698,2.3,-1.6
0.886071,0.46355,0.0,11.0,6.12323e-17,26.0,-0.92388,-0.382683,6.12323e-17,1.0,15.0,53.0,58.0,1008.9,1006.4,3.0,8.95533,10.2411,1.8,-2.5
0.0387223,-0.99925,0.0,9.6,0.382683,30.0,-1.0,1.22465e-16,0.382683,0.92388,9.0,52.0,46.0,1028.0,1024.0,2.0,12.2981,10.2702,2.1,-4.0
-0.856551,0.516062,13.2,2.4,-0.707107,31.0,-1.0,1.22465e-16,-0.92388,0.382683,7.0,91.0,72.0,1028.6,1026.1,8.0,5.171,1.48055,2.2,-2.5
-0.183998,-0.982927,0.0,11.0,0.382683,24.0,-0.92388,-0.382683,6.12323e-17,1.0,13.0,32.0,43.0,1014.7,1011.7,1.0,13.2919,17.5136,0.9,-3.0
-0.999074,0.0430222,0.8,1.4,-0.707107,13.0,-0.707107,-0.707107,0.92388,0.382683,4.0,90.0,73.0,1021.2,1018.5,7.0,4.91991,1.57994,6.9,-2.7
0.192452,-0.981306,0.0,9.1,6.12323e-17,30.0,0.707107,0.707107,0.707107,0.707107,13.0,53.0,65.0,1020.8,1017.5,7.0,7.02653,10.2793,-0.7,-3.3
-0.983709,-0.179767,0.2,9.7,0.382683,48.0,-1.83697e-16,-1.0,-1.83697e-16,-1.0,22.0,49.0,42.0,1015.9,1012.3,2.0,12.9889,10.4576,3.9,-3.6
0.803928,-0.594727,0.0,12.4,0.707107,24.0,1.0,0.0,0.707107,0.707107,9.0,60.0,54.0,1016.1,1012.2,1.0,10.3186,8.4848,2.0,-3.9
-0.777597,0.628763,0.6,10.1,-0.382683,24.0,-0.382683,-0.92388,-0.707107,-0.707107,7.0,79.0,46.0,1017.8,1014.2,5.0,12.5104,3.7984,4.4,-3.6
-0.474951,-0.880012,2.4,7.6,0.382683,48.0,1.0,0.0,-1.83697e-16,-1.0,19.0,85.0,21.0,1011.6,1008.6,1.0,23.906,2.59655,5.6,-3.0
0.405426,0.858764,0.0,9.2,-0.707107,32.63783868283668,-1.0,0.707107,6.12323e-17,1.0,13.0,72.0,55.0,1023.0,1022.9,7.0,9.677047195567951,5.41245871777147,2.7,-1.5
-0.0473214,0.99888,0.0,10.2,-0.382683,46.0,-0.92388,-0.382683,6.12323e-17,1.0,15.0,60.0,54.0,1018.9,1015.9,3.0,9.9733,8.22254,1.6,-3.0
-0.333469,-0.942761,0.0,7.1,-0.382683,31.0,-0.92388,-0.382683,-0.382683,0.92388,9.0,52.0,42.0,1029.3,1025.1,4.0,13.6838,10.2236,2.9,-4.2
0.259512,-0.96574,0.0,10.8,0.382683,24.0,-1.83697e-16,-1.0,0.382683,0.92388,13.0,59.0,49.0,1024.7,1021.4,1.0,11.58,8.47152,3.0,-3.3
0.452072,-0.891981,5.0,0.4,6.12323e-17,22.0,-0.707107,0.707107,-0.382683,0.92388,9.0,80.0,64.0,1022.3,1019.9,7.0,7.10926,3.55726,1.7,-2.4
-0.847541,0.53073,17.4,8.5,0.382683,26.0,-0.707107,-0.707107,6.12323e-17,1.0,13.0,90.0,60.0,1028.1,1025.0,5.0,8.10521,1.67888,2.7,-3.1
-0.989314,0.145799,4.4,8.1,6.12323e-17,26.0,-0.707107,-0.707107,6.12323e-17,1.0,11.0,76.0,59.0,1028.8,1025.2,3.0,8.28729,4.24107,4.1,-3.6
-0.964614,0.263665,0.0,10.2,-1.83697e-16,43.0,-0.382683,-0.92388,-1.83697e-16,-1.0,11.0,60.0,43.0,1014.1,1009.3,2.0,13.0744,7.84874,3.7,-4.8
0.638749,-0.769415,0.0,8.9,0.382683,28.0,-0.707107,0.707107,6.12323e-17,1.0,15.0,70.0,46.0,1019.1,1017.3,3.0,12.529,5.73502,3.9,-1.8
-0.999074,-0.0430222,0.0,8.6,-0.92388,20.0,-0.92388,-0.382683,6.12323e-17,1.0,7.0,65.0,50.0,1025.0,1020.8,3.0,10.8193,6.57911,4.9,-4.2
0.259512,-0.96574,0.0,11.8,0.707107,28.0,6.12323e-17,1.0,0.707107,0.707107,13.0,56.0,49.0,1024.6,1020.4,1.0,11.4175,9.25169,1.5,-4.2
-0.696376,0.717677,0.0,10.2,0.382683,39.0,-1.83697e-16,-1.0,-0.382683,-0.92388,13.0,55.0,35.0,1016.8,1012.7,1.0,16.3068,9.21532,4.6,-4.1
0.772157,-0.635432,0.0,1.8,-0.707107,31.0,6.12323e-17,1.0,-0.382683,0.92388,9.0,71.0,73.0,1017.9,1015.1,8.0,5.16669,5.61722,-0.1,-2.8
0.929141,-0.369725,0.0,8.7,-0.707107,41.0,-0.382683,-0.92388,0.92388,0.382683,7.0,56.0,60.0,1016.4,1012.5,6.0,8.5289,9.62488,0.2,-3.9
-0.890028,-0.455907,0.0,8.5,0.382683,30.0,-0.707107,-0.707107,-0.382683,0.92388,11.0,67.0,52.0,1024.7,1021.5,5.0,10.0922,6.08933,3.9,-3.2
0.512371,0.858764,60.6,0.0,-0.382683,37.0,6.12323e-17,1.0,-0.382683,0.92388,15.0,93.0,91.0,1010.5,1008.2,8.0,1.5391,1.17865,0.8,-2.3
0.869589,0.493776,0.0,1.2,0.707107,33.0,6.12323e-17,1.0,-0.382683,0.92388,15.0,54.0,57.0,1014.8,1013.3,7.0,9.16275,9.96585,0.6,-1.5
-0.349647,0.936881,0.2,8.7,0.382683,22.0,-0.382683,-0.92388,0.707107,0.707107,7.0,79.0,65.0,1015.5,1012.0,7.0,7.13263,3.83048,4.1,-3.5
0.901502,-0.432776,0.8,2.1,-0.382683,30.0,-0.707107,0.707107,-0.382683,0.92388,7.0,71.0,82.0,1010.9,1009.2,7.0,3.29436,5.66818,-0.8,-1.7
-0.381689,-0.924291,0.0,10.4,0.382683,22.0,-0.382683,0.92388,0.707107,0.707107,7.0,62.0,45.0,1023.6,1018.8,1.0,12.686,7.58864,2.7,-4.8
0.726608,-0.687053,0.0,4.7,-0.382683,70.0,0.382683,0.92388,0.92388,0.382683,6.0,71.0,61.0,1011.9,1009.7,3.0,8.14574,5.67244,0.6,-2.2
-0.67126,0.741222,0.0,9.6,6.12323e-17,31.0,-0.707107,-0.707107,6.12323e-17,1.0,15.0,68.0,47.0,1026.5,1024.1,2.0,11.991,6.1149,3.2,-2.4
-0.732494,-0.680773,0.2,10.6,-1.83697e-16,35.0,-0.382683,-0.92388,-0.382683,-0.92388,13.0,43.0,19.0,1017.1,1014.9,0.0,25.2185,13.1533,3.0,-2.2
0.702527,-0.711657,0.2,9.8,-0.382683,35.0,-0.92388,0.382683,6.12323e-17,1.0,13.0,47.0,54.0,1016.0,1013.7,7.0,9.94353,12.0718,0.1,-2.3
0.97874,0.205104,38.6,2.2,0.382683,24.0,6.12323e-17,1.0,0.707107,0.707107,13.0,78.0,69.0,1009.7,1007.0,7.0,6.18076,4.15515,0.5,-2.7
0.869589,-0.493776,0.0,13.1,6.12323e-17,28.0,-0.92388,0.382683,6.12323e-17,1.0,13.0,45.0,45.0,1021.1,1016.5,2.0,12.7902,12.6388,1.6,-4.6
0.97874,-0.205104,0.0,12.1,0.707107,28.0,0.92388,0.382683,0.382683,0.92388,13.0,43.0,59.0,1019.1,1016.2,3.0,8.75476,13.7623,-0.3,-2.9
-0.999963,-0.008607,8.6,9.2,-1.83697e-16,31.0,-0.382683,-0.92388,-1.83697e-16,-1.0,13.0,68.0,39.0,1025.2,1022.7,1.0,14.1556,5.77789,4.7,-2.5
0.935368,-0.7297674021438072,14.108138778715812,4.7,0.382683,33.0,0.707107,0.382683,0.382683,0.707107,15.0,77.0,58.0,1009.9,1005.1110353314853,8.0,8.958707719968148,4.575832468411345,2.0,-4.1
-0.944188,-0.329408,0.2,1.0,-0.707107,13.0,-0.707107,-0.707107,-0.707107,-0.707107,2.0,68.0,67.0,1021.5,1020.0,8.0,6.12268,5.8098,2.0,-1.5
-0.890028,0.455907,0.0,9.1,-0.707107,22.0,-0.707107,-0.707107,-1.0,1.22465e-16,6.0,66.0,46.0,1023.5,1019.7,5.0,12.4271,6.47597,6.4,-3.8
0.124479,0.992222,0.0,10.7,-0.707107,31.0,-0.92388,-0.382683,-0.707107,0.707107,13.0,56.0,48.0,1014.8,1013.8,3.0,11.9968,9.44796,1.7,-1.0
-0.428892,0.903356,0.0,10.6,-0.707107,13.0,-0.707107,-0.707107,-0.382683,0.92388,6.0,71.0,47.0,1022.3,1018.9,1.0,12.2433,5.44899,5.9,-3.4
0.749826,-0.9149064822777865,6.0,3.9,6.12323e-17,26.0,-0.382683,0.707107,0.382683,0.707107,11.0,73.0,67.0,1013.4,1011.9031761105534,7.0,6.452813409858819,5.121167239712387,1.0,-1.3
0.860961,-0.508671,3.8,0.5,0.382683,35.0,0.382683,0.92388,0.382683,0.92388,6.0,71.0,91.0,1013.8,1012.6,8.0,1.53673,5.61722,-2.9,-1.2
0.452072,0.891981,0.0,11.7,0.707107,28.0,-1.0,1.22465e-16,0.382683,0.92388,13.0,56.0,50.0,1018.5,1016.4,3.0,11.4001,9.45501,2.1,-2.1
-0.897743,0.440519,0.0,10.1,-1.83697e-16,20.0,-0.707107,-0.707107,0.382683,-0.92388,6.0,69.0,39.0,1017.4,1014.5,2.0,14.941,5.77203,7.2,-2.9
0.98522,0.171293,0.0,0.9,0.382683,19.0,-1.83697e-16,-1.0,6.12323e-17,1.0,9.0,76.0,75.0,1011.6,1008.0,7.0,4.81356,4.59579,0.0,-3.6
-0.755493,0.655156,10.8,4.7,6.12323e-17,15.0,-0.707107,-0.707107,0.382683,0.92388,7.0,89.0,64.0,1022.9,1017.9,7.0,7.19061,1.85275,4.4,-5.0
0.541628,0.401488,0.0,6.262321224957263,6.12323e-17,33.0,0.9379124830216089,-0.92388,0.907821374700049,0.707107,15.0,65.0,64.0,1011.1779877120495,1008.5,6.0,7.512798326246803,7.315626541359645,1.0,-2.0
-0.96901,-0.247022,0.0,9.7,-1.83697e-16,56.0,-1.83697e-16,-1.0,-1.83697e-16,-1.0,20.0,57.0,48.0,1018.2,1015.8,1.0,10.8647,8.13237,4.2,-2.4
-0.989314,-0.145799,0.0,2.2,6.12323e-17,15.0,-0.707107,-0.707107,0.382683,0.92388,2.0,80.0,59.0,1026.6,1023.4,7.0,8.30626,3.40798,6.3,-3.2
0.99763,0.0688024,0.0,6.1,0.382683,26.0,-0.92388,-0.382683,0.382683,0.92388,13.0,64.0,59.0,1008.4,1005.5,4.0,9.00958,7.44842,3.8,-2.9
-0.890028,0.455907,0.0,0.2,-0.382683,13.0,-0.382683,-0.92388,0.382683,-0.92388,4.0,75.0,65.0,1026.1,1023.2,7.0,6.81664,4.41103,5.2,-2.9
0.806800227404978,-0.6091212084404269,6.0,11.630981469538442,-0.707107,44.0,-0.707107,0.92388,0.707107,0.92388,19.0,60.0,54.0,1016.0,1012.1,6.0,10.020653661707405,8.474566398962645,2.184163417532182,-3.1
-0.788305,-0.615285,2.8,0.0,6.12323e-17,31.0,0.92388,0.382683,0.92388,0.382683,4.0,92.0,93.0,1020.8,1017.0,8.0,1.16235,1.32014,1.4,-3.8
-0.932289,-0.361714,0.0,9.6,-0.92388,24.0,-0.707107,-0.707107,-0.707107,0.707107,9.0,46.0,34.0,1022.2,1020.9,2.0,16.333,11.5462,4.7,-1.3
-0.200891,-0.979614,0.0,10.7,6.12323e-17,31.0,-0.382683,-0.92388,6.12323e-17,1.0,17.0,62.0,48.0,1015.8,1011.8,1.0,12.0056,7.76859,3.0,-4.0
0.0215161,-0.999769,0.0,10.2,0.382683,26.0,6.12323e-17,1.0,0.92388,0.382683,7.0,58.0,55.0,1020.3,1017.0,1.0,9.65833,8.61215,3.3,-3.3
0.405426,-0.914128,0.0,11.9,0.707107,26.0,0.92388,0.382683,1.0,0.0,9.0,55.0,50.0,1020.9,1015.6,1.0,11.4001,9.70173,2.6,-5.3
0.97874,-0.205104,0.0,13.2,6.12323e-17,26.0,-0.382683,0.92388,0.382683,0.92388,13.0,54.0,50.0,1021.1,1017.2,1.0,11.3665,10.1078,0.6,-3.9
0.325342,0.945596,0.0,8.0,-0.92388,22.0,-0.382683,-0.92388,-0.707107,0.707107,13.0,62.0,51.0,1009.3,1006.7,7.0,11.1207,7.78612,3.5,-2.6
-0.234491,-0.972118,0.0,7.5,6.12323e-17,24.0,-1.0,1.22465e-16,0.707107,0.707107,11.0,63.0,51.0,1020.3,1017.0,7.0,10.6427,7.31393,1.5,-3.3
-0.989314,-0.145799,0.6,9.6,-0.382683,22.0,-0.707107,-0.707107,-0.382683,0.92388,9.0,76.0,57.0,1031.6,1029.4,2.0,8.75017,4.25101,2.9,-2.2
-0.720667,0.693281,0.8,2.9,-0.92388,13.0,-1.0,1.22465e-16,1.0,0.0,2.0,78.0,77.0,1022.6,1018.9,6.0,4.21455,3.93641,2.4,-3.7
-0.986658,0.162807,0.0,8.0,-0.382683,19.0,-0.707107,-0.707107,-1.0,1.22465e-16,4.0,73.0,45.0,1024.7,1021.2,5.0,12.3384,4.77243,6.2,-3.5
0.357698,-0.933837,0.0,11.4,0.382683,31.0,0.707107,-0.707107,0.92388,0.382683,13.0,56.0,56.0,1015.7,1011.1,1.0,9.56101,9.42684,1.9,-4.6
0.999407,0.0344216,1.2,4.2,6.12323e-17,35.0,0.382683,0.92388,0.707107,0.707107,11.0,82.0,64.0,1019.4,1017.3,6.0,7.4761,3.30933,2.7,-2.1
0.405426,-0.914128,0.0,7.1,6.12323e-17,30.0,-0.92388,0.382683,6.12323e-17,1.0,11.0,69.0,62.0,1015.8,1013.4,2.0,7.82708,6.06128,1.2,-2.4
-0.591261,0.80648,0.0,10.3,-1.83697e-16,20.0,-0.707107,-0.707107,0.382683,-0.92388,9.0,60.0,34.0,1018.9,1015.2,0.0,16.7654,7.86087,5.8,-3.7
-0.696376,-0.717677,0.0,10.5,6.12323e-17,22.0,-0.707107,-0.707107,0.707107,0.707107,7.0,65.0,46.0,1023.4,1018.9,1.0,12.1697,6.57911,6.1,-4.5
-0.183998,-0.982927,0.0,9.5,0.707107,24.0,0.382683,-0.92388,0.707107,0.707107,15.0,67.0,59.0,1014.9,1010.2,1.0,8.67707,6.50027,2.8,-4.7
-0.82877,0.559589,0.0,9.7,0.707107,15.0,-0.382683,-0.92388,-0.707107,0.707107,2.0,81.0,59.0,1024.8,1021.2,5.0,8.59327,3.30243,7.6,-3.6
-0.856551,-0.516062,0.0,10.3,0.382683,33.0,-0.707107,-0.707107,-1.83697e-16,-1.0,11.0,51.0,22.0,1018.7,1014.7,0.0,22.9363,10.3323,4.9,-4.0
0.158559,-0.987349,0.0,7.7,6.12323e-17,24.0,-1.0,1.22465e-16,0.382683,0.92388,11.0,62.0,52.0,1019.3,1015.3,1.0,10.5675,7.60596,3.5,-4.0
-0.819015,0.573772,1.6,3.8,6.12323e-17,31.0,-0.707107,-0.707107,-0.382683,0.92388,7.0,72.0,85.0,1028.2,1026.9,7.0,2.57451,5.16303,-0.3,-1.3
-0.444378,-0.895839,0.4,9.2,6.12323e-17,33.0,-0.92388,-0.382683,6.12323e-17,1.0,15.0,72.0,42.0,1028.5,1024.6,2.0,13.4503,5.15507,2.7,-3.9
0.124479,-0.992222,23.4,0.0,-0.92388,33.0,-0.92388,0.382683,-0.92388,0.382683,13.0,86.0,86.0,1021.6,1019.8,8.0,2.37243,2.39468,-1.2,-1.8
0.915864,0.394815291863826,5.6,0.0,0.382683,43.0,-0.382683,-0.382683,-0.382683,0.92388,13.0,86.0,87.0,1010.2,1008.0,8.0,2.3753144646057707,2.8559321708608274,0.3,-1.3
-0.115935,-0.993257,0.2,6.9,-1.0,26.0,-0.382683,-0.92388,-1.0,1.22465e-16,6.0,51.0,39.0,1022.8,1019.3,4.0,14.666,10.3481,3.9,-3.5
0.0730951,0.997325,0.0,9.9,0.382683,24.0,0.382683,0.92388,0.382683,0.92388,11.0,59.0,53.0,1023.3,1020.9,3.0,10.4409,8.65769,1.2,-2.4
0.901502,0.432776,0.0,7.3,-0.382683,37.0,-0.382683,0.92388,6.12323e-17,1.0,20.0,49.0,50.0,1020.0,1018.9,7.0,11.2744,11.5371,0.6,-1.1
-0.133015,0.991114,0.0,7.6,0.92388,17.0,0.382683,-0.92388,0.707107,0.707107,7.0,67.0,61.0,1012.5,1008.5,3.0,8.30434,6.57415,3.9,-4.0
-0.720667,-0.693281,0.0,10.2,-1.83697e-16,24.0,-0.92388,-0.382683,0.382683,-0.92388,6.0,60.0,26.0,1022.5,1017.8,1.0,20.7421,7.69198,9.5,-4.7
-0.0816764,-0.996659,0.0,11.0,-0.382683,37.0,-0.707107,0.707107,6.12323e-17,1.0,20.0,45.0,51.0,1017.9,1015.4,0.0,10.8359,12.8663,-1.2,-2.5
-0.999963,-0.008607,0.0,1.2,-0.382683,15.0,-0.707107,-0.707107,0.707107,0.707107,6.0,72.0,63.0,1023.4,1021.0,7.0,7.21943,5.0442,3.3,-2.4
-0.983709,-0.179767,0.0,9.8,1.0,20.0,-0.707107,-0.707107,0.707107,0.707107,9.0,78.0,53.0,1023.0,1018.8,7.0,10.0279,3.86077,5.2,-4.2
0.994671,0.103102,0.2,8.9,-0.382683,35.0,6.12323e-17,1.0,-0.382683,0.92388,11.0,54.0,49.0,1019.3,1016.9,7.0,11.7695,10.0928,1.8,-2.4
0.9711,0.238673,0.4,9.2,6.12323e-17,26.0,-0.707107,-0.707107,6.12323e-17,1.0,7.0,77.0,52.0,1009.3,1006.6,5.0,10.7892,4.289,4.0,-2.7
0.677615,-0.735417,0.0,12.2,0.382683,30.0,0.92388,0.382683,0.707107,0.707107,13.0,51.0,58.0,1016.5,1013.3,1.0,9.00202,11.0227,0.2,-3.2
0.999407,0.0344216,0.0,3.3,6.12323e-17,33.0,0.707107,-0.707107,-0.382683,0.92388,17.0,65.0,76.0,1010.7,1010.7,8.0,4.55454,7.31479,-4.4,0.0
-0.349647,-0.936881,0.0,5.0,-0.707107,24.0,-0.382683,0.92388,0.382683,0.92388,9.0,52.0,54.0,1026.1,1023.1,8.0,9.72168,10.2158,1.0,-3.0
0.405426,-0.914128,0.0,10.2,0.707107,33.0,0.382683,-0.92388,0.707107,0.707107,15.0,62.0,68.0,1021.5,1017.0,4.0,6.31302,7.75109,0.5,-4.5
-0.847541,-0.53073,0.0,9.3,-1.83697e-16,24.0,-0.707107,-0.707107,-0.382683,-0.92388,9.0,61.0,26.0,1020.3,1016.4,2.0,20.2882,7.31728,8.8,-3.9
0.158559,-0.987349,0.0,11.8,0.707107,28.0,1.0,0.0,1.0,0.0,7.0,52.0,44.0,1012.8,1008.3,2.0,13.2103,10.4261,2.6,-4.5
-0.954967,0.296713,4.0,6.5,-0.382683,24.0,-0.92388,-0.382683,-0.707107,0.707107,7.0,91.0,60.0,1025.6,1022.5,2.0,8.13601,1.48868,4.5,-3.1
-0.30082,0.953681,0.0,10.7,0.382683,17.0,-0.707107,-0.707107,1.0,0.0,6.0,61.0,35.0,1018.6,1015.5,1.0,16.8439,7.87476,5.5,-3.1
-0.183998,0.982927,0.0,0.0,-0.707107,20.0,-0.382683,0.92388,-0.382683,0.92388,4.0,73.0,87.0,1014.0,1012.6,8.0,2.26628,5.15499,-2.3,-1.4
-0.133015,-0.991114,0.0,10.4,0.707107,28.0,0.382683,0.92388,0.707107,0.707107,13.0,57.0,44.0,1013.4,1007.5,2.0,13.5444,9.04685,5.5,-5.9
0.0215161,0.361714,0.2,0.0,-0.707107,35.0,-1.0,0.382683,-0.707107,0.382683,7.0,73.0,93.20082150515093,1030.3835432254361,1027.7617157706966,8.0,1.0140739405675556,5.159276546293893,-1.6037220543697703,-2.0
-0.865307,0.501242,4.2,2.6,6.12323e-17,31.0,-0.92388,-0.382683,0.707107,0.707107,17.0,76.0,86.0,1026.8,1024.2,7.0,2.35396,4.30089,-1.5,-2.6
0.990532,-0.137279,3.2,1.3,-0.92388,28.0,-0.92388,-0.382683,0.382683,0.92388,7.0,63.0,59.0,1014.2,1011.9,7.0,8.70293,7.60102,0.9,-2.3
-0.949718,-0.313107,0.0,5.8,-1.0,17.0,-0.707107,-0.707107,-0.92388,0.382683,6.0,65.0,44.0,1022.5,1019.6,7.0,12.5444,6.51781,4.3,-2.9
0.901502,0.996659,5.6,11.4,0.707107,26.0,1.0,0.707107,0.92388,1.0,15.0,70.0,61.0,1009.3,1005.4,2.0,8.46594,5.897953253275141,3.8,-3.9
0.6893529330992167,-0.6452155235597693,4.6,6.6,0.92388,41.0,0.92388,0.92388,1.0,0.382683,11.0,80.0,69.0,1016.7548843064578,1011.2219469886214,7.0,5.938863724613868,3.610893105935387,2.9,-5.1
-0.284359,0.958718,4.6,4.6,-0.707107,30.0,-0.92388,0.382683,6.12323e-17,1.0,9.0,74.0,67.0,1022.7,1020.2,7.0,6.48064,4.87676,0.7,-2.5
-0.563151,-0.826354,0.0,9.9,0.382683,17.0,-0.707107,-0.707107,0.382683,0.92388,11.0,50.0,37.0,1021.7,1018.6,4.0,15.3224,10.5506,4.0,-3.1
-0.133015,0.991114,0.0,10.7,0.707107,20.0,-0.92388,-0.382683,0.707107,0.707107,6.0,80.0,59.0,1017.6,1013.1,1.0,8.81325,3.62615,6.2,-4.5
0.175531,0.984474,0.0,10.8,0.382683,24.0,-1.0,1.22465e-16,0.382683,0.92388,13.0,68.0,55.0,1018.3,1014.2,2.0,9.94945,6.34634,3.3,-4.1
0.793572,0.608477,0.0,10.7,6.12323e-17,28.0,6.12323e-17,1.0,0.382683,0.92388,13.0,56.0,55.0,1018.1,1016.5,3.0,9.86898,9.45501,1.8,-1.6
-0.605056,0.796183,0.0,10.0,-0.707107,50.0,-0.707107,-0.707107,-0.92388,0.382683,7.0,69.0,37.0,1020.3,1017.5,1.0,15.6799,5.78544,6.5,-2.8
-0.873807,0.668064,0.0,3.9,-0.707107,26.0,-0.707107,1.22465e-16,-0.707107,0.707107,11.0,74.0,65.0,1014.5,1010.751781057186,7.0,6.623535229179902,4.712022345978499,2.8,-3.6
-0.474951,0.880012,0.0,8.2,-0.707107,35.0,-0.92388,-0.382683,-0.707107,0.707107,13.0,67.0,55.0,1023.2,1020.5,2.0,9.5718,6.38292,2.2,-2.7
0.24285,0.970064,0.0,10.6,-0.382683,30.0,6.12323e-17,1.0,-0.382683,0.92388,17.0,55.0,44.0,1022.4,1020.3,2.0,13.3277,9.74523,1.3,-2.1
0.570242,-0.821477,0.2,12.2,0.382683,26.0,0.92388,-0.382683,0.382683,0.92388,13.0,58.0,52.0,1020.6,1017.7,1.0,10.5675,8.74996,1.7,-2.9
-0.856551,-0.516062,0.0,9.1,0.382683,24.0,-0.92388,-0.382683,0.382683,-0.92388,11.0,73.0,36.0,1024.8,1020.1,0.0,16.0143,4.8025,9.1,-4.7
-0.732494,0.680773,0.0,5.1,-1.83697e-16,15.0,-0.707107,-0.707107,6.12323e-17,1.0,6.0,69.0,56.0,1024.7,1021.3,8.0,9.25169,5.81229,4.1,-3.4
0.87796,-0.478734,6.6,12.1,0.382683,33.0,-0.707107,0.707107,6.12323e-17,1.0,19.0,52.0,53.0,1021.0,1018.2,2.0,10.2717,10.5281,0.5,-2.8
0.99763,0.0688024,0.0,6.6,0.382683,26.0,0.382683,0.92388,0.707107,0.707107,11.0,68.0,59.0,1015.5,1013.2,3.0,8.65769,6.38931,-0.1,-2.3
0.175531,0.984474,0.0,11.6,-1.83697e-16,30.0,-0.382683,-0.92388,0.382683,-0.92388,11.0,48.0,40.0,1006.7,1003.4,3.0,15.2918,12.0499,3.8,-3.3
-0.217723,0.976011,0.0,8.3,6.12323e-17,24.0,-0.92388,-0.382683,0.707107,0.707107,6.0,69.0,63.0,1025.5,1023.0,7.0,7.52167,6.01107,1.4,-2.5
